paper_id,term_1,term_2,id,sentence_index,segment_length,segment
36257965,hif1,phosphoenolpyruvate,36257965,171,237,as previously discussed hif1 directly and dramatically promotes the expression of pck1 pep carboxykinase which catalyzes a key ratelimiting step specific to gluconeogenesis in which oxaloacetate oa is converted to phosphoenolpyruvate pep
36257965,tca,citrate,36257965,170,151,tivity in the glyoxylate cycle a variation of the tca cycle used in some organisms to convert citrate to oxaloacetate to feed the gluconeogenesis pathw
36257965,citrate,oxaloacetate,36257965,170,123,f the tca cycle used in some organisms to convert citrate to oxaloacetate to feed the gluconeogenesis pathwaywe also observ
36257965,malate,citrate,36257965,170,212,elevated malate and malate dehydrogenase are indicative of activity in the glyoxylate cycle a variation of the tca cycle used in some organisms to convert citrate to oxaloacetate to feed the gluconeogenesis pathw
36257965,glyoxylate,tca,36257965,170,146,e dehydrogenase are indicative of activity in the glyoxylate cycle a variation of the tca cycle used in some organisms to convert citrate to oxalo
36257965,glyoxylate,oxaloacetate,36257965,170,203,e dehydrogenase are indicative of activity in the glyoxylate cycle a variation of the tca cycle used in some organisms to convert citrate to oxaloacetate to feed the gluconeogenesis pathwaywe also observ
36257965,glyoxylate,citrate,36257965,170,190,e dehydrogenase are indicative of activity in the glyoxylate cycle a variation of the tca cycle used in some organisms to convert citrate to oxaloacetate to feed the gluconeogenesis pathwayw
36257965,malate,glyoxylate,36257965,170,135,elevated malate and malate dehydrogenase are indicative of activity in the glyoxylate cycle a variation of the tca cycle used in some o
36257965,ppp,glutathione,36257965,248,148,we show here that it directly promotes lipid metabolism the glyoxylate cycle gluconeogenesis the ppp h2shcn detoxification and glutathione synthesis
36257965,pep,phosphoenolpyruvate,36257965,171,237,as previously discussed hif1 directly and dramatically promotes the expression of pck1 pep carboxykinase which catalyzes a key ratelimiting step specific to gluconeogenesis in which oxaloacetate oa is converted to phosphoenolpyruvate pep
36257965,glyoxylate,glutathione,36257965,248,148,we show here that it directly promotes lipid metabolism the glyoxylate cycle gluconeogenesis the ppp h2shcn detoxification and glutathione synthesis
36257965,sodium,pep,36257965,425,175,the supplements included 10mm glycolate sigma cds000626 sodium pyruvate sigma p2256 nacetyllcysteine sigma a7250 or phosphoenol pyruvic pep acid trisodium salt vwr ic15187283
36257965,pck1,pep,36257965,273,171,we observed that hif1 directly promotes the expression of the pck1 pep carboxykinase a key mediator of gluconeogenesis as well as metabolic flux through the pathway fig4f
36257965,hif1,pep,36257965,53,203,whereas the role of hif in promoting glycolysis is well appreciated we find that hif1 also promotes gluconeogenesis and the generation of antioxidants through the activation of the pck1 pep carboxykinase
36257965,hif1,pck1,36257965,53,203,whereas the role of hif in promoting glycolysis is well appreciated we find that hif1 also promotes gluconeogenesis and the generation of antioxidants through the activation of the pck1 pep carboxykinase
36257965,hif1,pck1,36257965,54,92,hif1 working through pck1 promotes survival in response to both oxidative and hypoxic stress
36257965,egl9,hif1,36257965,56,82,using an egl9 null mutant background to activate hif1 under aerobic conditions fig
36257965,egl9,hif1,36257965,258,243,degs in a given condition eg wild type versus the egl9 mutant is informative about the state of the same genes in another similar condition eg wildtype versus the egl9 mutant that also contains a hif1 mutation and the rescuing hif1gfp transgen
36257965,hif1,rhy1,36257965,78,238,two key negative regulators of hif1 rhy1 and egl928 contained some of the highest numbers of hif1 binding sites and were dramatically upregulated by hif1 indicating a strong negative feedback loop as part of the response supplementary fig
36257965,pck1,pep,36257965,81,78,4a for one novel target pck1 pep carboxykinase and one established target rhy1
36257965,pck1,pep,36257965,53,203,whereas the role of hif in promoting glycolysis is well appreciated we find that hif1 also promotes gluconeogenesis and the generation of antioxidants through the activation of the pck1 pep carboxykinase
36257965,pep,rhy1,36257965,81,78,4a for one novel target pck1 pep carboxykinase and one established target rhy1
36257965,egl9,hif1,36257965,82,192,elevated levels of venus fluorescence were observed from the transgenes in egl9 mutants in which hif1 is active compared to wild type and egl9 hif1 double mutants in which hif1 is inactive fig
36257965,glycolate,sodium,36257965,425,175,the supplements included 10mm glycolate sigma cds000626 sodium pyruvate sigma p2256 nacetyllcysteine sigma a7250 or phosphoenol pyruvic pep acid trisodium salt vwr ic15187283
36257965,nacetyllcysteine,pep,36257965,425,175,the supplements included 10mm glycolate sigma cds000626 sodium pyruvate sigma p2256 nacetyllcysteine sigma a7250 or phosphoenol pyruvic pep acid trisodium salt vwr ic15187283
36257965,pyruvate,pep,36257965,425,175,the supplements included 10mm glycolate sigma cds000626 sodium pyruvate sigma p2256 nacetyllcysteine sigma a7250 or phosphoenol pyruvic pep acid trisodium salt vwr ic15187283
36257965,pyruvate,salt,36257965,425,175,the supplements included 10mm glycolate sigma cds000626 sodium pyruvate sigma p2256 nacetyllcysteine sigma a7250 or phosphoenol pyruvic pep acid trisodium salt vwr ic15187283
36257965,nacetyllcysteine,salt,36257965,425,175,the supplements included 10mm glycolate sigma cds000626 sodium pyruvate sigma p2256 nacetyllcysteine sigma a7250 or phosphoenol pyruvic pep acid trisodium salt vwr ic15187283
36257965,sodium,nacetyllcysteine,36257965,425,175,the supplements included 10mm glycolate sigma cds000626 sodium pyruvate sigma p2256 nacetyllcysteine sigma a7250 or phosphoenol pyruvic pep acid trisodium salt vwr ic15187283
36257965,pck1,rhy1,36257965,81,78,4a for one novel target pck1 pep carboxykinase and one established target rhy1
36257965,egl9,hif1,36257965,50,238,these nematodes employ single orthologs of the conserved hypoxia response pathway the prolyl hydroxylase ortholog egl9 and the hif ortholog hif1 with viable null mutants in hif1 and egl9 showing altered sensitivity to hypoxic stress32632
36257965,prolyl,hif1,36257965,50,238,these nematodes employ single orthologs of the conserved hypoxia response pathway the prolyl hydroxylase ortholog egl9 and the hif ortholog hif1 with viable null mutants in hif1 and egl9 showing altered sensitivity to hypoxic stress32632
36257965,prolyl,egl9,36257965,50,238,these nematodes employ single orthologs of the conserved hypoxia response pathway the prolyl hydroxylase ortholog egl9 and the hif ortholog hif1 with viable null mutants in hif1 and egl9 showing altered sensitivity to hypoxic stress32632
36257965,egl9,hif1,36257965,5,115,we use rnaseq and chipseq under aerobic conditions to analyze mutants lacking egl9 a key negative regulator of hif1
36257965,pep,pck1,36257965,6,190,we integrate these approaches to identify over two hundred genes directly and functionally upregulated by hif1 including the pep carboxykinase pck1 a ratelimiting mediator of gluconeogenesis
36257965,hif1,pep,36257965,6,190,we integrate these approaches to identify over two hundred genes directly and functionally upregulated by hif1 including the pep carboxykinase pck1 a ratelimiting mediator of gluconeogenesis
36257965,hif1,pck1,36257965,6,190,we integrate these approaches to identify over two hundred genes directly and functionally upregulated by hif1 including the pep carboxykinase pck1 a ratelimiting mediator of gluconeogenesis
36257965,pck1,hif1,36257965,7,98,this activation of pck1 by hif1 promotes survival in response to both oxidative and hypoxic stress
36257965,hif1,counter,36257965,8,239,our work identifies functional direct targets of hif1 in vivo comprehensively describing the metabolome induced by hif1 activation in an organismthe hypoxia response pathway can counter pathological damage caused by low oxygen availability
36257965,hif1,egl9,36257965,17,81,hif1 is hydroxylated by egl9 ubiquitinated by vhl1 and degraded by the proteasome
36257965,hif1,vhl1,36257965,17,81,hif1 is hydroxylated by egl9 ubiquitinated by vhl1 and degraded by the proteasome
36257965,egl9,vhl1,36257965,17,81,hif1 is hydroxylated by egl9 ubiquitinated by vhl1 and degraded by the proteasome
36257965,egl9,hif1,36257965,26,178,g graph of log2 fold change in expression for individual genes in egl9 mutants relative to wild type versus the number of hif1 binding sites for those genes identified by chipseq
36257965,hif1,egl9,36257965,30,81,hif1 is hydroxylated by egl9 ubiquitinated by vhl1 and degraded by the proteasome
36257965,hif1,vhl1,36257965,30,81,hif1 is hydroxylated by egl9 ubiquitinated by vhl1 and degraded by the proteasome
36257965,egl9,vhl1,36257965,30,81,hif1 is hydroxylated by egl9 ubiquitinated by vhl1 and degraded by the proteasome
36257965,egl9,hif1,36257965,39,178,g graph of log2 fold change in expression for individual genes in egl9 mutants relative to wild type versus the number of hif1 binding sites for those genes identified by chipseq
36257965,glucose,pyruvate,36257965,43,187,hif upregulates enzymes that mediate glucose uptake and glycolysis as well as pyruvate dehydrogenase kinase a negative regulator of metabolite entry into the tricarboxylic acid tca cycle6
36257965,pyruvate,tca,36257965,43,187,hif upregulates enzymes that mediate glucose uptake and glycolysis as well as pyruvate dehydrogenase kinase a negative regulator of metabolite entry into the tricarboxylic acid tca cycle6
36257965,glucose,tca,36257965,43,187,hif upregulates enzymes that mediate glucose uptake and glycolysis as well as pyruvate dehydrogenase kinase a negative regulator of metabolite entry into the tricarboxylic acid tca cycle6
36257965,sodium,pyruvate,36257965,425,175,the supplements included 10mm glycolate sigma cds000626 sodium pyruvate sigma p2256 nacetyllcysteine sigma a7250 or phosphoenol pyruvic pep acid trisodium salt vwr ic15187283
36257965,sigma,pep,36257965,425,175,the supplements included 10mm glycolate sigma cds000626 sodium pyruvate sigma p2256 nacetyllcysteine sigma a7250 or phosphoenol pyruvic pep acid trisodium salt vwr ic15187283
